contact_id,daysmart_id,first_name,last_name,email,phone,last_appointment_date,primary_service,total_appointments,lifetime_spend,loyalty_points,sms_opt_in,email_opt_in,notes,zerobounce_status,data_status,import_date
ZCR-112136,,Randall,Sanchez,lauragood@example.org,(466) 964-2147,2024-12-13,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112137,,Mrs.,Debra Ward,,(584) 591-2920,2025-08-26,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112138,,Gerald,Howell,jeremy99@example.com,(600) 170-8266,2024-12-01,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112139,,Sherri,Melton,,(028) 179-3360,2025-02-27,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112140,,Timothy,Valdez,zmccarthy@example.com,(810) 963-3638,2025-09-16,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112141,,Michael,Gonzalez,hallbradley@example.org,(223) 537-2279,2025-05-08,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112142,,Amanda,Morales,sharonstephens@example.net,(703) 402-2538,2024-11-09,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112144,,Kristin,Hayes,milesolivia@example.org,(596) 873-6317,2025-10-24,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112145,,Nicholas,Lowe,derekroberts@example.org,(936) 035-1437,2024-12-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112146,,Mindy,Morales,shieldsvalerie@example.org,(860) 283-7463,2024-12-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112147,,Thomas,Robles,,(100) 559-5516,2025-08-04,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112148,,Melissa,Little,gallaghercynthia@example.net,(625) 004-9094,2024-11-08,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112149,,Lee,Blair,lhopkins@example.net,(218) 099-6703,2025-01-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112151,,Tanya,Wheeler,,(219) 681-4406,2026-01-06,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112152,,Jennifer,Brown,zdyer@example.com,(543) 852-3189,2025-05-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112153,,Heidi,Hendrix,kristen35@example.org,(820) 737-3223,2025-03-24,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112154,,Mark,Burch,joshua80@example.com,(201) 821-9601,2024-11-09,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112155,,Timothy,George,jeffreyjohnson@example.com,(967) 818-9238,2024-09-05,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112156,,Thomas,Ortiz,adamcabrera@example.org,(917) 928-6340,2024-05-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112157,,Jacob,Strong,fbradshaw@example.net,(218) 134-6767,2025-10-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112159,,Amy,Thompson,,(478) 921-7892,2025-05-26,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112160,,Tyler,Miller,vturner@example.org,(078) 229-8432,2024-06-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112162,,Janet,Goodwin,ianhenson@example.org,(074) 915-3117,2025-08-12,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112164,,Marcus,Fisher,krollins@example.org,(493) 147-3701,2026-03-02,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112165,,Michael,Allen,,(608) 236-6147,2026-03-09,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112166,,Christopher,Newman,martinjohnny@example.com,(423) 348-3704,2026-03-31,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112167,,Steven,Anderson,tonyakeller@example.com,(678) 342-4894,2026-01-25,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112168,,Megan,Stevens,chelsea16@example.com,(923) 884-8982,2025-11-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112169,,Peter,Davis,hingram@example.com,(829) 482-7662,2025-01-22,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112170,,Christopher,Perez,hannahmcdonald@example.com,(099) 422-1230,2025-02-19,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112171,,Mary,Lambert,pbrooks@example.net,(164) 475-1763,2025-11-12,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112172,,Brian,Woodward,,(560) 105-1646,2025-04-17,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112173,,Dorothy,Reed MD,,(116) 196-8226,2024-12-11,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112174,,Heather,Soto,pittsamy@example.org,(771) 137-0853,2025-06-11,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112175,,Nathan,Williams,blairmark@example.net,(525) 347-3054,2025-11-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112176,,David,Roy,robertjohnson@example.com,(596) 005-6760,2025-09-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112177,,Melissa,Livingston,alexandrarosales@example.com,(714) 083-7202,2024-09-21,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112178,,Nicole,Miller,alexander06@example.com,(767) 115-6174,2025-07-30,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112179,,Casey,Sanders,scott46@example.com,(346) 046-1397,2024-09-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112180,,Richard,Grant,,(946) 535-3903,2024-06-26,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112182,,Eugene,Lewis,jenniferlarson@example.org,(431) 231-1299,2026-02-06,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112183,,Vicki,Gibson,donnachristian@example.org,(414) 232-4175,2024-11-28,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112186,,Joshua,Chavez,meyerslacey@example.com,(291) 235-2053,2025-12-11,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112187,,Susan,Santiago,,(417) 676-8464,2026-01-02,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112190,,Maria,Garcia,jamesgonzales@example.com,(472) 948-6945,2025-10-26,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112191,,Brittany,Barnett,danadavis@example.org,(261) 096-1797,2025-05-11,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112192,,Frederick,Bush,madison43@example.org,(969) 391-6707,2025-10-21,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112194,,Michele,Jones,jesus12@example.com,(402) 690-9741,2024-06-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112196,,Samantha,Brennan,jasongillespie@example.net,(855) 429-2916,2025-02-14,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112197,,Christina,Garcia,rickyanderson@example.org,(861) 067-8277,2025-11-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112198,,Carolyn,Hutchinson,,(898) 097-1735,2025-03-16,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112199,,Anna,Palmer,jenniferaustin@example.net,(374) 089-4459,2025-05-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112200,,Matthew,Smith,abarajas@example.com,(929) 846-4654,2024-07-28,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112201,,Abigail,Riley,rickyschmidt@example.com,(351) 577-4161,2025-01-25,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112202,,Mary,Garcia,scott60@example.net,(308) 495-3699,2026-02-14,,0,0.0,0,No,Yes,,do_not_mail,LIVE,2026-04-14
ZCR-112203,,Elaine,Cook,john50@example.org,(337) 373-9553,2026-02-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112204,,Charles,Williams,arthur78@example.com,(862) 436-4907,2025-06-06,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112205,,Hannah,Gonzalez,sarah40@example.com,(445) 403-2764,2025-01-04,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112206,,Melissa,Nelson,kevin77@example.net,(695) 721-9306,2025-08-12,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112208,,Jeremy,West,,(319) 095-4746,2025-05-29,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112209,,Michael,Adams,alexandra48@example.org,(324) 809-5738,2025-10-31,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112210,,Kayla,Contreras,jamessherman@example.org,(909) 273-3592,2026-03-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112211,,Mrs.,Miranda Wright MD,dsalazar@example.net,(985) 834-9696,2025-03-01,,0,0.0,0,No,Yes,,do_not_mail,LIVE,2026-04-14
ZCR-112213,,Stephanie,Wilkerson,,(699) 206-0350,2025-06-03,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112214,,Bradley,Haynes,brett04@example.org,(894) 625-1861,2024-11-19,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112215,,Rachael,Johnson,,(477) 217-5022,2024-07-26,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112217,,Jessica,Hicks,,(803) 123-9187,2024-10-26,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112218,,Joe,Gonzales,,(734) 640-9261,2025-03-18,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112219,,Donna,Rivera,matthewclark@example.net,(643) 346-7110,2024-06-18,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112220,,Leah,Anderson,sherrianderson@example.com,(925) 970-1069,2026-03-02,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112221,,Jason,Beard,emoore@example.com,(267) 516-9163,2024-05-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112222,,Greg,Hansen,sandra21@example.com,(714) 987-4147,2024-04-21,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112223,,Martin,Henry,stephanie69@example.net,(798) 153-5143,2025-10-09,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112224,,Timothy,Larson,aarias@example.net,(090) 183-6622,2025-02-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112226,,Paul,Sherman,jacqueline76@example.com,(575) 354-7413,2024-06-10,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112227,,Gary,Snyder,,(296) 150-9093,2025-02-07,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112229,,Carlos,Nguyen,qunderwood@example.org,(293) 190-0742,2025-03-14,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112230,,David,Shelton,browntony@example.com,(682) 481-7058,2024-12-09,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112231,,Kristina,Johns,elawson@example.org,(353) 280-3769,2026-04-11,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112232,,Michelle,Santos,khill@example.org,(156) 379-1050,2024-08-05,,0,0.0,0,No,Yes,,do_not_mail,LIVE,2026-04-14
ZCR-112233,,Lee,Bennett,mollysmith@example.org,(637) 472-9173,2024-09-06,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112234,,Timothy,Miller,sherry39@example.net,(500) 365-0911,2025-07-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112235,,Miranda,Sanchez,alexander15@example.com,(633) 975-5748,2025-03-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112236,,Joseph,Powell,,(806) 959-0573,2025-01-29,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112237,,Brent,Riley,,(394) 060-6961,2025-12-16,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112238,,James,Blankenship,johnsonbruce@example.org,(064) 788-1725,2025-10-19,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112239,,Kelsey,Paul,,(917) 165-2125,2025-01-13,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112241,,Stephen,Poole,navarroroger@example.net,(600) 792-7410,2024-06-05,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112242,,Sharon,Williams,kevin21@example.com,(145) 957-7398,2024-11-08,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112243,,Stephanie,Jones,,(680) 605-7668,2025-06-24,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112244,,Wendy,Brown,,(880) 408-3672,2024-10-18,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112245,,Heidi,Tyler,muellerandrew@example.org,(623) 315-3301,2025-11-07,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112246,,Danielle,Johnson,gonzalezadriana@example.com,(211) 455-1231,2025-05-23,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112247,,Deborah,Roberts,wilsonmarcus@example.org,(230) 505-0459,2025-05-16,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112248,,Elizabeth,Johnson,bernardbrown@example.org,(537) 137-7648,2025-05-19,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112249,,James,Johnson,michael68@example.net,(107) 842-4146,2025-01-01,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112250,,Anthony,Russell,lmoran@example.org,(073) 374-0778,2024-06-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112251,,Michelle,Gonzalez,,(678) 891-1294,2024-12-28,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112252,,Paula,Diaz,rachelmartinez@example.net,(149) 288-3620,2024-04-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112253,,Kimberly,Mcdaniel,nhoward@example.org,(246) 949-9854,2025-09-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112254,,David,Hanson,charlenerodriguez@example.org,(966) 953-8107,2026-04-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112256,,Megan,Crane,qgeorge@example.org,(761) 822-1840,2025-02-01,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112257,,Vanessa,Hogan,stevenleblanc@example.com,(185) 630-4494,2025-05-11,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112258,,Alexandra,Sutton,,(809) 502-2306,2024-10-20,,0,0.0,0,No,Yes,,spamtrap,LIVE,2026-04-14
ZCR-112259,,Susan,Perez,bowerskari@example.org,(671) 543-6891,2024-04-28,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112260,,Kim,Cooke,,(656) 064-1440,2025-09-23,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112261,,Paul,Campbell,shane46@example.org,(749) 876-9199,2026-01-05,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112263,,Julia,Cohen,akane@example.net,(892) 145-0686,2025-04-11,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112264,,Kristina,Kirk,joseph08@example.org,(044) 583-1137,2026-02-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112265,,Renee,Burke MD,marymcguire@example.org,(280) 097-6370,2025-03-06,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112266,,Diane,Franklin,vickiyoung@example.com,(523) 375-5618,2025-03-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112267,,Kari,Jackson,uallen@example.org,(960) 032-8327,2025-07-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112268,,Rose,Reed,marcus16@example.com,(815) 836-1644,2026-03-21,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112269,,Robert,Holland,erin42@example.net,(716) 184-1182,2025-04-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112270,,Joseph,Green,rharris@example.org,(156) 642-2890,2026-01-05,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112271,,Anthony,Brady,melissa07@example.com,(601) 284-4653,2025-10-10,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112272,,Herbert,Smith,alvarezamanda@example.org,(060) 443-7683,2024-07-13,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112273,,Adam,Cummings,ybrown@example.com,(961) 526-3488,2025-06-12,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112274,,Eric,Boyd,tonyasellers@example.net,(403) 786-0874,2024-12-18,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112275,,Ana,Hammond,cjennings@example.net,(728) 008-3408,2025-10-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112277,,Susan,Lang,brennananthony@example.org,(813) 040-1357,2024-05-09,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112279,,Timothy,White,monicaaguilar@example.org,(086) 942-8301,2026-03-26,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112280,,Luis,Decker,,(124) 575-9352,2025-09-02,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112281,,Alicia,Collins,vfox@example.net,(778) 668-2218,2024-04-30,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112283,,Greg,Brown,sarah45@example.net,(379) 358-6957,2024-04-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112284,,Tyler,Sanchez,rwilson@example.net,(143) 125-7370,2025-04-05,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112285,,Jason,Walsh,gallegosbeth@example.org,(035) 596-8341,2025-12-19,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112286,,Walter,Gordon,robert39@example.com,(293) 061-8519,2025-01-07,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112287,,Joshua,Franco,,(519) 781-1980,2025-05-26,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112288,,Marc,Bishop,chavezashley@example.com,(350) 832-6537,2025-09-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112289,,Amy,Frazier,ijohnson@example.net,(212) 127-5044,2025-06-18,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112290,,Michael,Cooper,brownjeffery@example.org,(743) 799-4169,2024-11-11,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112292,,Billy,York,saracastro@example.com,(463) 613-8682,2024-05-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112293,,Holly,Morrow,,(273) 275-5141,2024-07-09,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112294,,Heather,Wood,johnsonjacob@example.org,(510) 072-5285,2024-06-21,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112295,,Marc,Leach,dhoffman@example.org,(428) 757-2479,2025-04-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112296,,Gabrielle,Vargas,zadkins@example.com,(490) 884-2477,2026-03-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112297,,Carly,Everett,genefloyd@example.com,(216) 898-6471,2025-08-31,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112298,,Felicia,Wilson,davidhurst@example.net,(541) 046-8885,2024-12-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112300,,Wesley,Woods,jenniferwilliamson@example.net,(914) 850-4105,2024-07-14,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112301,,Darrell,Perez,jesse35@example.net,(303) 544-5813,2024-12-18,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112302,,Kimberly,Turner,williamschristian@example.net,(770) 100-4961,2025-10-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112303,,Joseph,Barber,,(483) 020-1672,2024-10-05,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112304,,Angel,Conley,charles07@example.org,(230) 807-7306,2025-04-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112305,,Douglas,Pierce,maria19@example.net,(223) 494-8077,2025-01-25,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112306,,Tyler,Evans,gonzalesdawn@example.com,(398) 192-4692,2024-12-06,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112307,,Edward,Campos,ryanford@example.net,(812) 393-1823,2026-01-02,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112308,,Mariah,Gregory,johnnyanderson@example.net,(281) 004-1416,2025-12-02,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112309,,Andrea,Brown,stephen23@example.org,(156) 574-8474,2025-09-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112310,,Daniel,Davis,lisa13@example.org,(407) 192-7281,2024-09-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112311,,Sheena,Paul,kendra80@example.net,(631) 246-1669,2025-05-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112312,,Amanda,Blankenship MD,alexander84@example.org,(401) 216-0649,2025-03-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112313,,Ricky,Cruz,,(004) 657-1039,2024-05-05,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112314,,Alexandra,Henderson,katherinerodriguez@example.net,(948) 671-7985,2025-12-07,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112315,,Terri,White,cynthia91@example.com,(309) 294-5450,2025-08-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112316,,Clinton,Schmidt,,(330) 796-8703,2025-03-26,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112317,,Jodi,Martinez,jill07@example.org,(645) 023-6460,2024-07-30,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112319,,David,Morales,brandonesparza@example.org,(302) 932-1966,2025-05-21,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112320,,Gabriela,Cox,blackburnjustin@example.org,(724) 809-8795,2025-09-01,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112321,,Sarah,Franklin,saramiller@example.net,(609) 846-0326,2025-01-11,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112322,,Richard,Parker,kenneth65@example.org,(416) 932-2702,2024-05-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112323,,Shane,Carey,williambarnes@example.org,(526) 781-5141,2025-03-09,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112324,,Charles,Hill,josephjackson@example.org,(819) 855-9789,2024-11-30,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112325,,Belinda,Alvarado,whitetina@example.com,(739) 571-8949,2026-04-07,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112326,,Amy,Brown,xhorton@example.net,(313) 799-9386,2026-01-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112327,,Anna,Dean,,(127) 341-0171,2025-12-04,,0,0.0,0,No,Yes,,abuse,LIVE,2026-04-14
ZCR-112328,,Joseph,Macias,troymoore@example.org,(747) 578-7801,2024-09-14,,0,0.0,0,No,Yes,,do_not_mail,LIVE,2026-04-14
ZCR-112329,,Jessica,Hoffman,gabriellasanders@example.net,(655) 704-5877,2025-04-26,,0,0.0,0,No,Yes,,catch-all,LIVE,2026-04-14
ZCR-112330,,Rita,Crawford,coreymendoza@example.net,(312) 334-5015,2024-06-25,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112331,,Paige,Neal,mirandamelissa@example.org,(559) 360-0800,2024-10-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112332,,Lisa,Berry,elizabethmiller@example.com,(889) 935-7307,2024-08-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112333,,Harry,Roberts,andrewburton@example.net,(699) 726-2430,2025-03-31,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112334,,Shirley,Stevens,zhamilton@example.com,(783) 032-1902,2025-07-13,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112336,,Nicholas,Villa,beasleyjennifer@example.org,(648) 985-5043,2026-04-09,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112337,,Alexis,Johnson,joneskaren@example.net,(743) 786-1670,2025-08-03,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112338,,Katherine,Fox,david76@example.org,(464) 130-8937,2024-08-05,,0,0.0,0,No,Yes,,do_not_mail,LIVE,2026-04-14
ZCR-112339,,Regina,Murphy,pamelamendoza@example.com,(974) 857-2610,2025-12-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112340,,Ashley,Rogers,lwilson@example.org,(952) 587-3823,2025-01-27,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112341,,Melissa,Guerra DDS,smoreno@example.com,(060) 004-2920,2025-02-17,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112342,,Michael,Baker,kevin22@example.org,(759) 631-2237,2025-10-15,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112343,,John,Weiss,millerwilliam@example.org,(039) 038-9860,2024-05-23,,0,0.0,0,No,Yes,,unknown,LIVE,2026-04-14
ZCR-112344,,Spencer,Bray,kingshannon@example.org,(152) 887-9965,2024-05-20,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112345,,Kenneth,Sanford,braydylan@example.org,(314) 452-8814,2024-12-21,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112346,,Mariah,Allen,,(395) 684-6904,2025-09-20,,0,0.0,0,No,Yes,,invalid,LIVE,2026-04-14
ZCR-112347,,Ronald,Miller,hortonjonathan@example.com,(502) 206-5179,2024-09-01,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112348,,Ryan,Roberts,schmidtjohn@example.org,(443) 480-8829,2025-09-23,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
ZCR-112349,,James,Campbell,thomasmorris@example.net,(040) 191-0245,2025-09-29,,0,0.0,0,No,Yes,,valid,LIVE,2026-04-14
