Customer_ID,Full_Name,Email,Phone,contact_last_appt,Primary_Service,Total_Appointments,Total_Spent_USD,Loyalty_Points,SMS_Opt_In,Email_Opt_In,Source_System,max_appt_date_from_history,history_appt_count,no_show_count,total_revenue_from_history,resolved_last_date,data_status,last_appt_year
DS-207826,Lori Butler,andrew22@example.net,(780) 654-1109,2026-03-21,Color Treatment,26,4620.15,304,No,No,DaySmart,2019-10-03,3,1,401.45,2019-10-03,LIVE,2019
DS-207827,Megan Lyons,chelseahouse@example.net,(374) 099-9565,2024-11-17,Consultation,31,686.52,1945,Yes,No,DaySmart,2017-01-18,2,0,335.71,2017-01-18,ARCHIVE,2017
DS-207828,Christopher Wagner,sharpjason@example.net,(181) 457-7643,2025-12-22,Highlights,59,3587.65,1031,No,No,DaySmart,2025-01-08,2,1,247.46,2025-01-08,LIVE,2025
DS-207829,Cynthia Maxwell,allentamara@example.net,(891) 562-4859,2025-06-04,Highlights,76,2135.8,1010,No,No,DaySmart,2025-08-18,12,3,2300.46,2025-08-18,LIVE,2025
DS-207830,Kathy Martinez,barbara54@example.com,(806) 370-6153,2024-10-13,Color Treatment,14,2953.04,68,No,No,DaySmart,2024-07-09,7,0,1344.96,2024-07-09,LIVE,2024
DS-207831,William Adkins,ocannon@example.com,(661) 743-9375,2025-09-14,Keratin Treatment,43,1955.04,134,No,No,DaySmart,2026-01-27,5,1,397.15,2026-01-27,LIVE,2026
DS-207832,Sandra Johnson,kbooker@example.org,(787) 635-2959,2025-01-05,Manicure,61,925.89,1614,No,No,DaySmart,2024-02-20,9,1,2040.17,2024-02-20,LIVE,2024
DS-207833,Chad Wells,timothycooper@example.net,(074) 509-3824,2026-01-07,Blowout,36,1023.86,1122,No,Yes,DaySmart,2024-04-18,3,0,344.39,2024-04-18,LIVE,2024
DS-207834,Sara Brooks,ycook@example.net,(528) 385-4713,2026-02-03,Manicure,10,3338.32,662,Yes,No,DaySmart,2025-01-20,12,3,1666.77,2025-01-20,LIVE,2025
DS-207835,Michael Wilson,sheliavelazquez@example.com,(606) 758-2700,2025-03-28,Facial,44,3152.75,1297,Yes,Yes,DaySmart,2025-11-04,9,3,1393.08,2025-11-04,LIVE,2025
DS-207836,Marissa Osborn,mariowilliams@example.com,(704) 250-6960,2025-04-21,Consultation,42,3847.74,686,No,Yes,DaySmart,2026-01-05,9,1,1359.59,2026-01-05,LIVE,2026
DS-207837,Connie Williams,zacharyphillips@example.net,(408) 551-8252,2025-09-23,Massage,46,3077.97,636,Yes,No,DaySmart,2026-01-24,12,2,1583.94,2026-01-24,LIVE,2026
DS-207838,Kathryn Stout,melissa21@example.com,(533) 122-5233,2025-07-25,Keratin Treatment,38,3428.26,1094,Yes,No,DaySmart,2025-05-12,4,1,487.88,2025-05-12,LIVE,2025
DS-207839,Joyce Guerrero,janice79@example.net,(768) 962-2332,2026-04-07,Facial,56,1535.16,528,No,Yes,DaySmart,2021-12-03,5,0,909.11,2021-12-03,LIVE,2021
DS-207840,Michael Sosa,mark89@example.net,(117) 169-7821,2025-01-27,Keratin Treatment,54,3100.03,904,No,Yes,DaySmart,2025-11-02,10,1,1598.72,2025-11-02,LIVE,2025
DS-207841,David Wright,olopez@example.net,(626) 034-3770,2025-11-07,Blowout,20,4005.13,575,Yes,No,DaySmart,2026-03-10,9,3,1176.01,2026-03-10,LIVE,2026
DS-207842,Troy Ward,sandra67@example.org,(142) 609-2665,2026-03-08,Consultation,50,4753.55,1517,No,No,DaySmart,2023-05-09,7,1,1187.88,2023-05-09,LIVE,2023
DS-207843,Michelle Cordova,whitebrian@example.net,(784) 546-9632,2025-12-20,Pedicure,67,2086.41,397,Yes,No,DaySmart,2024-02-12,7,0,499.21,2024-02-12,LIVE,2024
DS-207844,Gregory Reed,holtcheryl@example.net,(650) 945-4430,2025-08-01,Keratin Treatment,33,3588.73,981,No,Yes,DaySmart,2023-09-24,2,0,263.6,2023-09-24,LIVE,2023
DS-207845,David Short,zacharyharris@example.com,(278) 235-3815,2024-09-18,Color Treatment,34,3201.34,1156,No,No,DaySmart,2025-05-03,11,2,1677.28,2025-05-03,LIVE,2025
DS-207846,Robert Cooper,paynecrystal@example.net,(805) 019-7027,2024-12-10,Pedicure,26,1779.13,1022,No,No,DaySmart,2023-03-24,6,2,777.37,2023-03-24,LIVE,2023
DS-207847,Michael Nguyen,brianna08@example.org,(736) 457-6525,2025-08-13,Pedicure,34,4667.2,696,Yes,Yes,DaySmart,2024-11-25,4,2,591.71,2024-11-25,LIVE,2024
DS-207848,Megan Smith,ballardhannah@example.net,(784) 513-9267,2025-07-22,Highlights,25,325.12,1017,No,Yes,DaySmart,2025-10-21,11,2,1309.45,2025-10-21,LIVE,2025
DS-207849,Jimmy Jackson,belljason@example.com,(503) 988-1419,2026-02-05,Manicure,38,3412.68,533,Yes,Yes,DaySmart,2026-01-21,11,1,1498.32,2026-01-21,LIVE,2026
DS-207850,Andrew Anderson,taylorcarolyn@example.com,(998) 640-6245,2026-04-05,Color Treatment,74,1424.39,735,Yes,No,DaySmart,2026-02-24,12,3,2001.87,2026-02-24,LIVE,2026
DS-207851,Angela Scott,jeffreyferrell@example.com,(081) 746-7663,2026-03-19,Keratin Treatment,78,4684.31,693,Yes,Yes,DaySmart,2023-12-04,7,1,1307.41,2023-12-04,LIVE,2023
DS-207852,Aaron Rivera,kimberly76@example.org,(711) 855-0636,2024-09-02,Manicure,33,729.89,1049,No,Yes,DaySmart,2026-01-08,8,0,1565.48,2026-01-08,LIVE,2026
DS-207853,Kayla Powell,walkerjulie@example.net,(617) 334-9927,2025-04-11,Manicure,63,654.27,1943,Yes,Yes,DaySmart,2025-01-25,11,2,1813.04,2025-01-25,LIVE,2025
DS-207854,Timothy Warren,hamptonnicholas@example.com,(548) 956-8151,2026-03-29,Keratin Treatment,1,2682.12,450,Yes,No,DaySmart,2021-03-14,2,0,552.75,2021-03-14,LIVE,2021
DS-207855,Kristin Martin,nancy87@example.com,(882) 705-9355,2025-06-14,Consultation,64,2114.31,1666,Yes,Yes,DaySmart,2024-07-22,12,2,1967.99,2024-07-22,LIVE,2024
DS-207856,Teresa Hughes,dustincoleman@example.org,(835) 000-9045,2024-12-05,Massage,76,3373.79,1091,Yes,No,DaySmart,2019-07-22,1,1,296.86,2019-07-22,LIVE,2019
DS-207857,Kimberly Bryan,katietaylor@example.org,(216) 323-1973,2025-03-01,Consultation,52,4384.45,1902,Yes,Yes,DaySmart,2024-01-13,5,0,670.27,2024-01-13,LIVE,2024
DS-207858,Michael Diaz,pstark@example.org,(727) 037-3395,2025-07-02,Consultation,62,4439.6,204,Yes,Yes,DaySmart,2023-12-09,4,1,758.29,2023-12-09,LIVE,2023
DS-207859,Tracey Smith,danny78@example.org,(421) 916-8272,2025-02-04,Massage,40,4423.6,869,No,No,DaySmart,2024-10-27,5,0,885.88,2024-10-27,LIVE,2024
DS-207860,Ashley Leon,katherine30@example.net,(929) 765-1905,2026-02-25,Consultation,6,889.02,1100,No,No,DaySmart,2024-11-01,2,0,184.25,2024-11-01,LIVE,2024
DS-207861,Michael Ayala,amandaortiz@example.com,(087) 649-4482,2025-05-07,Haircut,38,3869.98,1427,No,Yes,DaySmart,2026-02-16,12,1,2039.17,2026-02-16,LIVE,2026
DS-207862,Jennifer Miller,pattersonrobert@example.org,(491) 444-9393,2024-08-15,Massage,44,4596.93,88,Yes,No,DaySmart,2024-07-31,2,0,396.73,2024-07-31,LIVE,2024
DS-207863,Kimberly Phillips,pwalter@example.org,(344) 765-2012,2024-12-25,Manicure,33,3042.2,1547,No,No,DaySmart,2024-05-24,2,0,179.74,2024-05-24,LIVE,2024
DS-207864,Loretta Johnson,zspears@example.org,(491) 432-0079,2025-04-23,Massage,21,833.53,1335,No,No,DaySmart,2025-05-10,4,0,716.59,2025-05-10,LIVE,2025
DS-207865,Stacy Hensley,kellywilliam@example.com,(464) 588-1521,2026-02-23,Blowout,15,4006.18,1669,Yes,Yes,DaySmart,2024-05-14,4,1,710.15,2024-05-14,LIVE,2024
DS-207866,Gabrielle Doyle,brian60@example.org,(238) 884-1649,2025-01-11,Keratin Treatment,53,4818.11,1383,No,No,DaySmart,2023-06-21,3,0,318.32,2023-06-21,LIVE,2023
DS-207867,Jennifer Reid,robertfox@example.net,(806) 035-2956,2026-01-21,Facial,18,663.58,1980,Yes,Yes,DaySmart,2023-10-25,1,0,112.31,2023-10-25,LIVE,2023
DS-207868,James Miller,qgarrett@example.com,(613) 379-6952,2024-08-02,Highlights,4,4648.05,1332,Yes,Yes,DaySmart,2025-08-26,2,1,519.61,2025-08-26,LIVE,2025
DS-207869,Patricia Cook,rhamilton@example.net,(562) 761-6638,2025-11-07,Blowout,47,2002.44,1036,No,No,DaySmart,2025-08-24,10,1,1292.6,2025-08-24,LIVE,2025
DS-207870,Angela Rogers,evansjessica@example.org,(536) 160-0832,2025-06-15,Manicure,10,3303.67,1733,Yes,No,DaySmart,2024-11-14,10,1,1465.35,2024-11-14,LIVE,2024
DS-207871,Jerome Beasley,carrillomichael@example.org,(001) 681-7594,2024-09-18,Blowout,63,1082.48,164,Yes,Yes,DaySmart,2010-11-06,1,1,104.4,2010-11-06,ARCHIVE,2010
DS-207872,Melody Meyer,jordanphelps@example.org,(486) 838-8027,2025-03-19,Highlights,72,3577.08,1961,No,No,DaySmart,2026-03-13,7,1,1052.6,2026-03-13,LIVE,2026
DS-207873,Alexandra Matthews,shansen@example.net,(374) 540-4464,2025-03-29,Consultation,26,2879.51,1168,No,No,DaySmart,2023-08-15,4,0,595.0,2023-08-15,LIVE,2023
DS-207874,Robert Randall,fhill@example.com,(126) 232-5457,2025-06-14,Keratin Treatment,10,879.4,1114,Yes,No,DaySmart,2025-02-23,12,2,1694.35,2025-02-23,LIVE,2025
DS-207875,Brittany Butler,charles76@example.net,(182) 808-0979,2025-07-15,Highlights,28,125.2,1664,No,Yes,DaySmart,2026-03-09,9,1,1604.36,2026-03-09,LIVE,2026
DS-207876,Jeremy Hall,chelsey09@example.com,(184) 632-3371,2025-01-14,Haircut,40,3080.93,218,Yes,Yes,DaySmart,2024-05-04,4,1,815.95,2024-05-04,LIVE,2024
DS-207877,Sharon Johnson,juanhernandez@example.org,(191) 639-2052,2025-08-22,Blowout,30,3729.56,441,No,No,DaySmart,2025-06-08,8,0,1200.49,2025-06-08,LIVE,2025
DS-207878,Joseph Rodriguez,sean03@example.net,(011) 489-3549,2024-05-12,Manicure,5,947.67,1439,No,Yes,DaySmart,2026-01-08,11,1,1803.79,2026-01-08,LIVE,2026
DS-207879,Dylan King,myersrichard@example.net,(156) 653-3590,2025-03-02,Blowout,76,90.77,126,Yes,Yes,DaySmart,2025-12-13,12,3,2079.62,2025-12-13,LIVE,2025
DS-207880,Wesley Hines,tonyameyer@example.net,(576) 286-8012,2024-11-21,Blowout,30,862.48,927,No,Yes,DaySmart,2026-04-06,8,1,1162.18,2026-04-06,LIVE,2026
DS-207881,Elizabeth Lambert,hendricksashley@example.org,(734) 270-1008,2025-12-21,Consultation,5,4613.27,881,Yes,Yes,DaySmart,2026-02-19,8,2,1027.41,2026-02-19,LIVE,2026
DS-207882,Amy Perez,jeffreyrogers@example.com,(547) 656-4262,2025-12-17,Facial,13,4451.18,1364,Yes,No,DaySmart,2025-12-23,7,0,1063.78,2025-12-23,LIVE,2025
DS-207883,Michael Stewart,emilymcclure@example.net,(640) 091-6210,2025-02-19,Massage,17,4677.35,1819,Yes,Yes,DaySmart,2014-07-24,1,0,266.6,2014-07-24,ARCHIVE,2014
DS-207884,Donald Rivers,taylorbrian@example.org,(934) 516-6087,2024-12-09,Haircut,46,257.39,67,Yes,Yes,DaySmart,2021-04-13,2,0,296.3,2021-04-13,LIVE,2021
DS-207885,Chad Chung,patriciahurley@example.net,(570) 030-9149,2024-05-30,Keratin Treatment,22,405.24,218,Yes,No,DaySmart,2025-02-11,6,3,977.77,2025-02-11,LIVE,2025
DS-207886,Ernest Torres,davidlivingston@example.com,(597) 697-0015,2025-09-18,Pedicure,42,3778.99,667,No,No,DaySmart,2025-11-26,8,2,1545.7,2025-11-26,LIVE,2025
DS-207887,Ryan Wright,jacksondebbie@example.net,(496) 089-2566,2024-10-16,Keratin Treatment,43,733.89,1724,No,Yes,DaySmart,2025-10-01,4,0,692.97,2025-10-01,LIVE,2025
DS-207888,Melissa Smith,hannahstrong@example.net,(580) 136-8577,2025-02-02,Pedicure,23,1303.94,299,No,Yes,DaySmart,2021-12-31,4,1,718.58,2021-12-31,LIVE,2021
DS-207889,Matthew Dougherty,whuber@example.net,(887) 416-2269,2025-02-03,Facial,80,585.35,1348,Yes,Yes,DaySmart,2025-05-26,6,0,695.86,2025-05-26,LIVE,2025
DS-207890,Robyn Hickman,edward96@example.com,(599) 843-9381,2026-01-31,Consultation,16,3033.61,1918,Yes,No,DaySmart,2025-05-21,7,1,913.93,2025-05-21,LIVE,2025
DS-207891,Amanda Solis,evanssusan@example.net,(864) 071-1043,2025-04-25,Manicure,15,2548.92,1775,No,No,DaySmart,2024-07-06,2,0,190.41,2024-07-06,LIVE,2024
DS-207892,George Melton,zluna@example.org,(540) 508-5249,2025-08-11,Consultation,8,4791.27,263,No,No,DaySmart,2025-09-02,11,1,1498.14,2025-09-02,LIVE,2025
DS-207893,Brad Moore PhD,jason62@example.com,(937) 720-2458,2025-01-11,Consultation,27,1517.92,1443,No,Yes,DaySmart,2025-04-10,2,0,316.92,2025-04-10,LIVE,2025
DS-207894,Javier Roy,urose@example.org,(144) 755-4084,2025-06-29,Highlights,62,2328.53,1435,No,Yes,DaySmart,2026-02-09,10,3,1431.47,2026-02-09,LIVE,2026
DS-207895,Eric Thomas,micheallong@example.com,(722) 219-0289,2024-11-26,Facial,45,4943.26,1398,No,No,DaySmart,2025-08-20,5,0,970.35,2025-08-20,LIVE,2025
DS-207896,Jason Armstrong,bakernatasha@example.com,(176) 810-1932,2024-10-13,Manicure,6,4607.7,1873,Yes,Yes,DaySmart,2018-08-12,2,0,326.48,2018-08-12,ARCHIVE,2018
DS-207897,Alice Rogers,xcarr@example.net,(407) 939-6752,2024-09-01,Blowout,33,4605.1,690,No,Yes,DaySmart,2026-02-22,6,0,1063.28,2026-02-22,LIVE,2026
DS-207898,Lisa Valencia,andrea57@example.net,(331) 733-8045,2025-06-17,Color Treatment,22,1275.17,1755,No,Yes,DaySmart,2022-09-16,9,0,1281.18,2022-09-16,LIVE,2022
DS-207899,Patrick White,thomasrobinson@example.com,(790) 252-3047,2024-05-31,Blowout,25,4522.94,1938,Yes,No,DaySmart,2025-01-17,1,0,140.32,2025-01-17,LIVE,2025
DS-207900,Mrs. Lori Hall,julieritter@example.org,(106) 951-4510,2025-07-10,Manicure,54,1350.11,798,No,No,DaySmart,2010-04-20,1,0,36.4,2010-04-20,ARCHIVE,2010
DS-207901,Matthew Rojas,david85@example.net,(288) 258-6790,2026-03-26,Keratin Treatment,78,3118.53,638,Yes,Yes,DaySmart,2026-03-15,6,0,810.11,2026-03-15,LIVE,2026
DS-207902,Erica Davis,danielmiller@example.com,(765) 237-8599,2024-11-17,Color Treatment,62,1491.86,492,No,Yes,DaySmart,2024-10-24,1,0,120.24,2024-10-24,LIVE,2024
DS-207903,Nathaniel Olson,paula57@example.org,(303) 305-5090,2025-01-17,Manicure,9,4638.68,214,Yes,Yes,DaySmart,2025-02-14,11,0,1941.56,2025-02-14,LIVE,2025
DS-207904,Jeremiah Oconnor,iodonnell@example.org,(848) 924-3560,2025-05-29,Manicure,4,4599.9,1597,Yes,No,DaySmart,2026-01-07,7,1,1211.66,2026-01-07,LIVE,2026
DS-207905,Matthew Taylor,olsonlisa@example.org,(267) 763-8002,2024-12-30,Manicure,3,1463.93,548,Yes,No,DaySmart,2023-08-15,9,1,1375.63,2023-08-15,LIVE,2023
DS-207906,Lisa James,dawnclark@example.com,(202) 208-3137,2025-09-17,Consultation,8,4195.53,1757,Yes,No,DaySmart,2023-02-13,7,2,1042.31,2023-02-13,LIVE,2023
DS-207907,Matthew Johnson,kimberlycole@example.net,(877) 698-7797,2025-10-08,Keratin Treatment,47,2120.17,946,Yes,Yes,DaySmart,2025-11-29,4,0,738.64,2025-11-29,LIVE,2025
DS-207908,Brittany Lindsey,leekelly@example.org,(442) 401-9816,2025-07-25,Color Treatment,56,3810.64,580,Yes,Yes,DaySmart,2020-02-19,5,1,448.99,2020-02-19,LIVE,2020
DS-207909,Vincent Ramirez,cookerica@example.com,(427) 030-8295,2024-08-17,Blowout,79,290.99,920,No,No,DaySmart,2022-09-03,7,0,1233.58,2022-09-03,LIVE,2022
DS-207910,Ana Combs,joanjones@example.net,(281) 066-2205,2024-11-30,Blowout,55,1035.47,615,Yes,Yes,DaySmart,2010-11-02,1,0,247.0,2010-11-02,ARCHIVE,2010
DS-207911,Andrea Aguirre,debbietran@example.com,(311) 669-7931,2024-10-16,Massage,42,2180.88,429,Yes,No,DaySmart,2021-06-15,1,0,193.16,2021-06-15,LIVE,2021
DS-207912,Duane Evans,clarkjason@example.org,(915) 026-3268,2025-04-18,Color Treatment,65,1588.63,137,Yes,Yes,DaySmart,2024-09-03,7,1,1054.12,2024-09-03,LIVE,2024
DS-207913,Thomas Warren,ricky58@example.net,(776) 033-1315,2025-07-23,Blowout,39,3086.45,1765,No,Yes,DaySmart,2025-09-06,5,1,539.67,2025-09-06,LIVE,2025
DS-207914,Michael James,kingjasmine@example.com,(210) 581-0559,2025-05-17,Keratin Treatment,61,31.27,1278,Yes,Yes,DaySmart,2025-01-13,8,1,1653.08,2025-01-13,LIVE,2025
DS-207915,Timothy Flowers,schneiderangela@example.net,(738) 638-2715,2024-12-30,Manicure,80,1652.35,691,Yes,No,DaySmart,2026-04-08,10,0,1560.63,2026-04-08,LIVE,2026
DS-207916,Carmen Doyle,richard08@example.com,(210) 821-1976,2025-04-12,Haircut,53,2382.55,1669,Yes,No,DaySmart,2023-02-08,3,0,349.24,2023-02-08,LIVE,2023
DS-207917,Lori Wagner,stevenmata@example.net,(503) 682-9031,2025-12-16,Highlights,68,3285.69,305,No,Yes,DaySmart,2026-04-03,12,1,2034.58,2026-04-03,LIVE,2026
DS-207918,Andrea Fox DDS,jose58@example.net,(247) 323-0712,2024-10-20,Keratin Treatment,26,4832.98,97,Yes,No,DaySmart,2023-06-22,5,0,395.37,2023-06-22,LIVE,2023
DS-207919,Kelly Davis,marissajones@example.org,(447) 249-2484,2024-09-06,Consultation,10,4445.02,1628,No,Yes,DaySmart,2021-03-23,4,0,614.4,2021-03-23,LIVE,2021
DS-207920,Patty Pearson,lisajones@example.com,(057) 782-5903,2025-11-16,Haircut,68,4134.75,1718,Yes,Yes,DaySmart,2025-04-27,2,0,445.49,2025-04-27,LIVE,2025
DS-207921,Stephen Perkins,jeffersonbryan@example.org,(446) 896-3985,2025-10-19,Pedicure,79,226.72,1381,No,Yes,DaySmart,2026-03-07,7,0,1042.34,2026-03-07,LIVE,2026
DS-207922,Joshua Ryan,mckaytaylor@example.net,(543) 460-0057,2025-10-05,Haircut,30,4220.79,1990,Yes,Yes,DaySmart,2025-02-13,5,2,528.99,2025-02-13,LIVE,2025
DS-207923,Paul Smith,aburnett@example.com,(037) 192-2567,2026-03-25,Color Treatment,30,2685.03,1825,Yes,Yes,DaySmart,2025-12-25,9,2,1547.88,2025-12-25,LIVE,2025
DS-207924,Stephanie Pruitt,matthewwilson@example.org,(613) 462-7625,2026-01-13,Manicure,54,1289.73,1675,Yes,Yes,DaySmart,2025-07-12,11,1,1985.95,2025-07-12,LIVE,2025
DS-207925,Heidi Baker,lauriecardenas@example.net,(473) 029-2058,2025-10-24,Color Treatment,46,1180.15,1804,Yes,No,DaySmart,2026-02-24,11,2,1416.07,2026-02-24,LIVE,2026
DS-207926,Christian Hoover,danielcombs@example.org,(982) 420-2782,2025-05-04,Facial,77,3368.22,1945,No,Yes,DaySmart,2025-11-03,11,3,1973.82,2025-11-03,LIVE,2025
DS-207927,Corey Mccarthy,odomstacey@example.com,(469) 898-7582,2024-11-27,Color Treatment,41,1990.21,302,No,Yes,DaySmart,2025-10-23,6,0,919.26,2025-10-23,LIVE,2025
DS-207928,Karen Bass,patrick58@example.net,(243) 014-1479,2025-08-05,Manicure,62,2574.2,1365,Yes,Yes,DaySmart,2026-01-24,11,2,1751.2,2026-01-24,LIVE,2026
DS-207929,William Perez,ksimmons@example.net,(466) 002-3340,2024-12-16,Color Treatment,22,3847.52,1226,Yes,No,DaySmart,2024-12-26,7,0,1198.45,2024-12-26,LIVE,2024
DS-207930,Jacob Ruiz,gsullivan@example.org,(758) 212-0965,2025-01-24,Massage,68,3771.51,502,Yes,No,DaySmart,2024-05-18,4,1,793.33,2024-05-18,LIVE,2024
DS-207931,Alexander Clark,tfritz@example.com,(273) 369-4757,2025-07-01,Facial,75,2637.91,857,Yes,No,DaySmart,2026-02-26,3,0,619.73,2026-02-26,LIVE,2026
DS-207932,Kenneth Davis,emilywilcox@example.org,(164) 971-7959,2024-06-16,Highlights,19,3632.98,1650,No,No,DaySmart,2024-01-06,1,0,284.32,2024-01-06,LIVE,2024
DS-207933,Jose Lee,melinda78@example.org,(148) 293-6233,2025-04-21,Facial,33,3679.42,1046,No,Yes,DaySmart,2025-09-28,9,2,1539.91,2025-09-28,LIVE,2025
DS-207934,Adrienne Stevens,webernicole@example.org,(925) 691-7291,2025-06-13,Haircut,53,1140.89,1041,No,No,DaySmart,2025-12-24,7,1,1200.44,2025-12-24,LIVE,2025
DS-207935,Crystal Esparza,hmeyers@example.org,(565) 414-8825,2026-02-08,Haircut,40,4042.46,317,Yes,No,DaySmart,2024-06-08,10,1,1691.25,2024-06-08,LIVE,2024
DS-207936,Felicia Johnson,nunezalexander@example.org,(231) 299-7121,2025-06-25,Massage,73,2327.9,1570,No,Yes,DaySmart,2025-05-02,5,0,564.09,2025-05-02,LIVE,2025
DS-207937,Isabella Hernandez,jamesmahoney@example.net,(613) 094-5946,2024-08-03,Consultation,72,410.72,1883,Yes,No,DaySmart,2024-10-05,8,2,1289.87,2024-10-05,LIVE,2024
DS-207938,Robert Spencer,zcohen@example.com,(862) 124-6739,2025-02-14,Color Treatment,4,1723.82,441,No,Yes,DaySmart,2025-10-23,11,2,1680.7,2025-10-23,LIVE,2025
DS-207939,Sarah Hall DVM,mgarcia@example.com,(703) 884-2892,2025-06-06,Manicure,29,3996.34,855,No,No,DaySmart,2025-02-06,9,0,1317.6,2025-02-06,LIVE,2025
DS-207940,Nancy Goodwin,brian03@example.org,(661) 058-9998,2025-12-30,Blowout,3,3872.82,1148,Yes,No,DaySmart,2026-01-19,2,1,475.86,2026-01-19,LIVE,2026
DS-207941,Neil Freeman,kristaoneill@example.com,(226) 947-6518,2025-04-10,Haircut,31,4904.64,1050,No,Yes,DaySmart,2026-04-04,4,0,518.21,2026-04-04,LIVE,2026
DS-207942,Donald Armstrong,lwalters@example.net,(104) 128-0919,2024-09-22,Pedicure,54,4067.44,1817,No,No,DaySmart,2025-01-29,2,0,201.06,2025-01-29,LIVE,2025
DS-207943,Daniel Rhodes,marquezrobert@example.net,(969) 880-5332,2025-06-24,Highlights,2,3513.7,84,No,Yes,DaySmart,2024-05-26,6,1,904.02,2024-05-26,LIVE,2024
DS-207944,Michael Villa,srandolph@example.com,(644) 989-5286,2025-06-22,Blowout,34,4244.62,1382,Yes,Yes,DaySmart,2025-11-11,4,1,590.09,2025-11-11,LIVE,2025
DS-207945,Andrea Miller,kylieyoung@example.org,(673) 909-7749,2025-10-05,Blowout,16,3617.95,1064,No,Yes,DaySmart,2025-09-05,11,3,1725.44,2025-09-05,LIVE,2025
DS-207946,James Martin,williesaunders@example.com,(261) 589-3809,2025-03-13,Manicure,7,4928.97,932,No,No,DaySmart,2023-03-24,3,0,444.71,2023-03-24,LIVE,2023
DS-207947,Nancy Diaz,fostermichael@example.com,(678) 297-5153,2024-06-28,Pedicure,14,3247.61,1296,Yes,No,DaySmart,2024-11-01,4,0,579.39,2024-11-01,LIVE,2024
DS-207948,Amanda Velez,tpeterson@example.net,(038) 921-1518,2024-07-26,Massage,71,321.88,1891,No,Yes,DaySmart,2025-11-02,10,0,1388.08,2025-11-02,LIVE,2025
DS-207949,Frederick Mccullough,ocrawford@example.com,(474) 868-6175,2024-05-13,Keratin Treatment,73,3391.04,1210,No,No,DaySmart,2025-11-05,1,0,133.75,2025-11-05,LIVE,2025
DS-207950,Veronica Davis,xbowman@example.net,(791) 973-0736,2024-05-01,Haircut,64,334.54,601,No,No,DaySmart,2026-03-07,12,3,1762.53,2026-03-07,LIVE,2026
DS-207951,Michele Butler,chandlerricky@example.com,(352) 673-8394,2024-06-05,Facial,38,4571.41,817,Yes,Yes,DaySmart,2023-10-22,7,1,1104.77,2023-10-22,LIVE,2023
DS-207952,Steven Garcia,mary61@example.com,(774) 149-7577,2026-03-08,Manicure,62,1405.61,104,Yes,No,DaySmart,2022-04-20,4,0,890.04,2022-04-20,LIVE,2022
DS-207953,Caitlin Williams,darrengreene@example.net,(022) 011-5281,2025-08-14,Facial,15,328.42,39,No,No,DaySmart,2026-01-12,3,0,327.72,2026-01-12,LIVE,2026
DS-207954,David Houston,esteskathryn@example.net,(106) 530-4294,2025-01-21,Facial,19,1762.86,274,No,Yes,DaySmart,2026-02-07,7,0,804.37,2026-02-07,LIVE,2026
DS-207955,Elizabeth Simon MD,harpermegan@example.org,(619) 936-9513,2026-04-11,Highlights,69,2419.02,1489,No,Yes,DaySmart,2025-03-15,12,0,2119.07,2025-03-15,LIVE,2025
DS-207956,Shannon Miller,michelle69@example.net,(515) 100-8233,2026-02-02,Manicure,65,1753.76,1085,No,Yes,DaySmart,2025-12-30,4,0,618.11,2025-12-30,LIVE,2025
DS-207957,Ryan Meyers,millerangela@example.net,(784) 300-9123,2026-03-23,Manicure,70,4240.11,1260,Yes,No,DaySmart,2024-02-10,8,0,1913.58,2024-02-10,LIVE,2024
DS-207958,Jennifer Taylor,brian12@example.net,(161) 612-1346,2024-07-21,Manicure,66,2406.68,1115,Yes,No,DaySmart,2025-04-21,3,0,472.42,2025-04-21,LIVE,2025
DS-207959,Jeffrey Wright,carrie64@example.net,(936) 927-9740,2025-06-25,Color Treatment,34,1316.72,1856,No,Yes,DaySmart,2026-01-02,2,0,491.7,2026-01-02,LIVE,2026
DS-207960,George Jones,youngmark@example.net,(226) 715-6730,2025-10-12,Color Treatment,54,4902.85,1187,No,Yes,DaySmart,2025-04-27,12,2,2278.3,2025-04-27,LIVE,2025
DS-207961,Breanna Frye,sandra50@example.net,(682) 651-1842,2025-08-16,Color Treatment,4,2096.45,1948,Yes,Yes,DaySmart,2025-05-29,11,1,2151.73,2025-05-29,LIVE,2025
DS-207962,Megan Phillips,leonard34@example.org,(646) 188-9304,2026-01-10,Keratin Treatment,72,78.67,1163,Yes,No,DaySmart,2025-11-26,6,2,934.61,2025-11-26,LIVE,2025
DS-207963,Jesse Key,jmitchell@example.org,(646) 086-4801,2025-10-11,Color Treatment,3,3646.67,1017,No,No,DaySmart,2024-03-14,1,0,283.02,2024-03-14,LIVE,2024
DS-207964,Paula Fleming,anthonygonzalez@example.net,(121) 893-7139,2025-01-17,Color Treatment,57,526.82,1376,No,Yes,DaySmart,2021-04-19,3,1,405.75,2021-04-19,LIVE,2021
DS-207965,Jennifer Rodriguez,ericfrederick@example.org,(546) 119-5697,2024-06-29,Consultation,54,4753.98,1303,No,No,DaySmart,2026-02-19,4,0,713.05,2026-02-19,LIVE,2026
DS-207966,Ariana Gonzalez,duncanrichard@example.net,(966) 520-7759,2024-11-21,Haircut,7,1076.13,18,No,No,DaySmart,2026-02-05,12,0,2260.4,2026-02-05,LIVE,2026
