master_id,zoho_id,daysmart_id,first_name,last_name,email,phone,last_known_appointment,archive_last_appt,archive_appt_count,archive_total_spent,archive_last_service,daysmart_status,zoho_lead_status,zerobounce_status,rule_applied,reason_archived,email_opens,email_clicks,source_system,record_type,archived_date
ZCR-103511,ZCR-103511,,Julie,Campbell,,(170) 794-5173,2025-12-10,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,72,46,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103517,ZCR-103517,,Amber,Lindsey,,(954) 529-7209,2025-03-27,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,114,32,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103524,ZCR-103524,,Lisa,Rodriguez,,(354) 471-7050,2025-07-24,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,78,26,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103526,ZCR-103526,,Jason,Booker,,(958) 639-9782,2026-04-05,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,26,11,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103533,ZCR-103533,,Chad,Sparks,,(941) 810-0015,2026-03-28,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,19,12,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103541,ZCR-103541,,Elizabeth,Russell,,(949) 766-2222,2025-04-27,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,114,36,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103558,ZCR-103558,,Alexa,Miller,,(922) 643-9431,2024-06-12,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,38,1,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103567,ZCR-103567,,Sarah,Black,,(891) 845-7330,2025-04-02,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,76,26,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103582,ZCR-103582,,Heidi,Nichols,,(459) 658-4087,2025-01-29,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,12,8,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103585,ZCR-103585,,Carlos,Contreras,,(312) 997-2977,2025-09-13,,0,0.0,,No DaySmart Record,Unqualified,spamtrap,Prospect Rule,Invalid email — no booking,0,0,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103586,ZCR-103586,,Christopher,Gomez,,(923) 321-9794,2026-02-25,,0,0.0,,No DaySmart Record,Converted,spamtrap,Prospect Rule,Invalid email — no booking,53,42,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103617,ZCR-103617,,Wendy,Velazquez,,(795) 538-1521,2025-01-02,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,87,36,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103619,ZCR-103619,,Jason,Williams,,(682) 499-9246,2025-02-11,,0,0.0,,No DaySmart Record,New,spamtrap,Prospect Rule,Invalid email — no booking,48,46,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103621,ZCR-103621,,Margaret,Kelly,,(106) 305-5695,2025-01-17,,0,0.0,,No DaySmart Record,Unqualified,spamtrap,Prospect Rule,Invalid email — no booking,47,29,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103625,ZCR-103625,,Kaitlyn,Alvarez,,(549) 594-9100,2025-06-23,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,24,21,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103630,ZCR-103630,,Jorge,Wells,,(269) 201-6910,2025-07-28,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,71,21,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103635,ZCR-103635,,Timothy,Mclean,,(919) 120-0963,2024-08-17,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,31,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103652,ZCR-103652,,Joseph,Stephens,,(576) 905-5101,2024-09-15,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,92,22,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103654,ZCR-103654,,Brittney,Young,,(785) 296-5623,2025-04-30,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,116,6,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103664,ZCR-103664,,Angel,Smith,,(651) 519-8898,2025-06-17,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,53,3,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103665,ZCR-103665,,James,Thompson,,(163) 885-8935,2024-08-06,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,45,30,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103669,ZCR-103669,,Chase,Walters,,(192) 348-4307,2025-12-18,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,23,12,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103670,ZCR-103670,,Terri,Ellis,,(726) 322-5956,2025-02-06,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,1,0,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103675,ZCR-103675,,Susan,Miller,,(407) 420-1431,2025-02-25,,0,0.0,,No DaySmart Record,Qualified,spamtrap,Prospect Rule,Invalid email — no booking,92,12,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103681,ZCR-103681,,Tina,Watkins,,(173) 013-0806,2024-05-26,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,101,44,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103691,ZCR-103691,,Dana,Hernandez,,(372) 113-8491,2026-03-23,,0,0.0,,No DaySmart Record,Qualified,abuse,Prospect Rule,Invalid email — no booking,28,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103705,ZCR-103705,,Kevin,Delgado,,(974) 561-4156,2024-06-29,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,85,60,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103706,ZCR-103706,,Michael,Wyatt,,(501) 184-5732,2024-12-30,,0,0.0,,No DaySmart Record,Working,abuse,Prospect Rule,Invalid email — no booking,36,1,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103708,ZCR-103708,,Vincent,Bowman,,(370) 153-9044,2024-08-09,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,72,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103718,ZCR-103718,,Stephanie,Bates,,(445) 622-0703,2025-06-20,,0,0.0,,No DaySmart Record,Qualified,spamtrap,Prospect Rule,Invalid email — no booking,84,3,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103731,ZCR-103731,,Christina,Clark,,(762) 254-3482,2025-03-19,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,41,8,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103753,ZCR-103753,,Brittany,Dominguez,,(146) 565-2465,2024-08-16,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,66,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103756,ZCR-103756,,David,Newton,,(771) 695-3750,2025-01-14,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,119,56,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103762,ZCR-103762,,Patricia,Stanley,,(458) 042-5180,2025-03-16,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,27,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103770,ZCR-103770,,Eric,Scott,,(270) 370-8793,2025-07-18,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,26,26,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103791,ZCR-103791,,Jordan,Kennedy,,(637) 101-8220,2024-08-13,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,116,24,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103792,ZCR-103792,,Rebecca,Wise,,(204) 335-2767,2026-02-19,,0,0.0,,No DaySmart Record,Working,abuse,Prospect Rule,Invalid email — no booking,73,6,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103793,ZCR-103793,,Melissa,Chavez,,(579) 318-1151,2025-07-15,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,59,10,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103800,ZCR-103800,,Judy,Williams,,(694) 808-7289,2025-04-05,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,108,10,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103801,ZCR-103801,,Jill,Jackson,,(054) 618-1414,2024-10-04,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,31,2,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103810,ZCR-103810,,Debra,Guzman,,(772) 789-4039,2026-03-31,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,57,8,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103812,ZCR-103812,,Kenneth,Hunter,,(755) 305-0001,2024-06-27,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,58,21,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103821,ZCR-103821,,Vincent,Gordon,,(528) 692-5413,2024-04-18,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,89,15,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103826,ZCR-103826,,Regina,Brown,,(675) 809-8195,2024-12-25,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,70,34,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103832,ZCR-103832,,Seth,Palmer,,(754) 170-5226,2024-08-15,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,90,19,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103833,ZCR-103833,,Charlotte,Lewis,,(151) 702-0643,2025-01-16,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,111,43,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103836,ZCR-103836,,Christopher,Miller,,(619) 793-1403,2024-11-03,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,55,43,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103848,ZCR-103848,,Catherine,Hill,,(857) 179-9263,2024-12-26,,0,0.0,,No DaySmart Record,Converted,spamtrap,Prospect Rule,Invalid email — no booking,73,27,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103865,ZCR-103865,,Laura,Berry,,(054) 647-7374,2024-08-27,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,52,13,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103876,ZCR-103876,,Sherri,Ellis,,(377) 337-5654,2025-11-16,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,59,28,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103892,ZCR-103892,,Nathan,Mathews,,(119) 328-9209,2026-03-26,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,10,9,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103898,ZCR-103898,,William,Sims,,(921) 639-6795,2026-02-20,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,94,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103903,ZCR-103903,,Rodney,Elliott,,(571) 492-3254,2025-04-24,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,86,43,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103906,ZCR-103906,,Heather,Rivers,,(817) 510-4021,2025-03-05,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,87,38,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103910,ZCR-103910,,Terry,Jackson,,(743) 306-5079,2026-02-26,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,33,21,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103923,ZCR-103923,,Anthony,Flores,,(348) 450-7118,2024-10-06,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,60,21,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103927,ZCR-103927,,Danielle,Rodriguez,,(508) 424-1214,2025-12-21,,0,0.0,,No DaySmart Record,Working,abuse,Prospect Rule,Invalid email — no booking,107,33,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103933,ZCR-103933,,Christina,Todd,,(049) 570-0603,2025-06-26,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,111,22,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103954,ZCR-103954,,Karen,Williams,,(014) 427-3778,2024-06-22,,0,0.0,,No DaySmart Record,Unqualified,abuse,Prospect Rule,Invalid email — no booking,50,50,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103955,ZCR-103955,,Adam,Valencia,,(393) 523-7401,2024-11-02,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,55,31,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103969,ZCR-103969,,Veronica,Martin,,(534) 197-4146,2024-05-07,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,109,42,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103980,ZCR-103980,,Stephanie,Cain,,(131) 643-1317,2025-08-18,,0,0.0,,No DaySmart Record,Qualified,spamtrap,Prospect Rule,Invalid email — no booking,90,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103988,ZCR-103988,,Jodi,Ruiz,,(456) 853-6584,2025-08-17,,0,0.0,,No DaySmart Record,Unqualified,abuse,Prospect Rule,Invalid email — no booking,80,25,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103991,ZCR-103991,,Dr.,Rachel Atkinson,,(271) 054-0477,2025-12-20,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,100,10,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-103996,ZCR-103996,,David,Carey,,(859) 189-5885,2026-02-16,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,88,48,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104005,ZCR-104005,,Michael,Casey,,(363) 099-9114,2024-09-27,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,45,20,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104010,ZCR-104010,,Patrick,Burgess,,(825) 834-8762,2024-12-08,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,29,15,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104020,ZCR-104020,,Matthew,Sullivan,,(810) 334-4103,2025-11-09,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,28,16,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104022,ZCR-104022,,Samuel,Mcdowell,,(758) 000-1598,2025-08-19,,0,0.0,,No DaySmart Record,Converted,spamtrap,Prospect Rule,Invalid email — no booking,100,55,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104025,ZCR-104025,,Brian,Leonard,,(792) 977-6179,2024-05-04,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,96,49,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104027,ZCR-104027,,Ariel,Hayes,,(078) 966-0720,2025-02-07,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,118,36,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104028,ZCR-104028,,Jonathon,Harris,,(542) 864-8569,2025-06-05,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,45,16,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104041,ZCR-104041,,Bryan,Hawkins,,(917) 985-7641,2024-05-22,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,35,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104071,ZCR-104071,,Sean,Moore,,(805) 048-6677,2025-09-10,,0,0.0,,No DaySmart Record,Converted,spamtrap,Prospect Rule,Invalid email — no booking,51,40,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104072,ZCR-104072,,Dorothy,Bell,,(277) 288-4870,2024-09-30,,0,0.0,,No DaySmart Record,New,spamtrap,Prospect Rule,Invalid email — no booking,28,14,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104074,ZCR-104074,,Jennifer,Anderson,,(590) 276-3762,2024-07-10,,0,0.0,,No DaySmart Record,Unqualified,abuse,Prospect Rule,Invalid email — no booking,108,45,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104082,ZCR-104082,,Jerome,Bishop,,(769) 884-7057,2026-03-07,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,28,9,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104098,ZCR-104098,,Antonio,Simmons,,(098) 911-3403,2025-08-04,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,73,53,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104114,ZCR-104114,,Derek,Brown,,(097) 003-5974,2026-04-13,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,43,30,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104138,ZCR-104138,,Toni,Mcmahon,,(318) 339-1914,2025-01-26,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,87,39,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104150,ZCR-104150,,Meghan,Ross,,(779) 066-9705,2024-10-25,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,49,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104159,ZCR-104159,,Maureen,Cooper,,(410) 338-6033,2025-05-30,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,44,29,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104160,ZCR-104160,,Christopher,Moreno,,(865) 862-3670,2024-05-18,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,60,28,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104167,ZCR-104167,,Shannon,Hart,,(718) 928-3104,2024-12-16,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,87,53,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104189,ZCR-104189,,Greg,Hughes,,(247) 003-8863,2025-07-04,,0,0.0,,No DaySmart Record,Converted,invalid,Prospect Rule,Invalid email — no booking,71,5,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104196,ZCR-104196,,Miranda,Jones,,(241) 269-8683,2025-09-11,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,54,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104209,ZCR-104209,,Franklin,Rodriguez,,(060) 322-5291,2024-05-16,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,79,6,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104211,ZCR-104211,,Benjamin,Stephens,,(481) 318-5374,2024-05-09,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,87,35,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104214,ZCR-104214,,Bradley,Brennan,,(389) 052-3530,2026-02-20,,0,0.0,,No DaySmart Record,Working,abuse,Prospect Rule,Invalid email — no booking,19,15,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104222,ZCR-104222,,Luis,Gibson,,(097) 703-3724,2025-03-29,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,23,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104223,ZCR-104223,,Michael,Reyes,,(628) 147-1511,2025-03-21,,0,0.0,,No DaySmart Record,Qualified,spamtrap,Prospect Rule,Invalid email — no booking,67,2,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104233,ZCR-104233,,Daniel,Jordan,,(519) 271-3788,2025-09-05,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,83,23,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104234,ZCR-104234,,Ronald,Ponce,,(356) 522-8000,2026-03-21,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,98,41,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104238,ZCR-104238,,Jessica,Jones,,(853) 092-1694,2024-12-27,,0,0.0,,No DaySmart Record,Qualified,abuse,Prospect Rule,Invalid email — no booking,82,37,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104239,ZCR-104239,,Courtney,Small,,(083) 853-7594,2025-09-13,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,119,32,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104246,ZCR-104246,,Monica,Wheeler,,(120) 063-8206,2026-01-19,,0,0.0,,No DaySmart Record,Unqualified,abuse,Prospect Rule,Invalid email — no booking,66,20,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104251,ZCR-104251,,Richard,Jones,,(576) 180-8001,2026-03-23,,0,0.0,,No DaySmart Record,Converted,abuse,Prospect Rule,Invalid email — no booking,21,7,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104257,ZCR-104257,,Steven,Rosales MD,,(097) 570-2477,2024-11-01,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,105,31,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104262,ZCR-104262,,Mr.,Travis Lopez,,(514) 737-9410,2024-08-16,,0,0.0,,No DaySmart Record,New,invalid,Prospect Rule,Invalid email — no booking,119,32,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104264,ZCR-104264,,Linda,Jackson,,(504) 945-1735,2026-03-29,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,36,7,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104266,ZCR-104266,,Christopher,Rivers,,(273) 527-6502,2024-08-12,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,45,38,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104279,ZCR-104279,,Krystal,Gordon,,(493) 613-5280,2024-12-04,,0,0.0,,No DaySmart Record,Unqualified,invalid,Prospect Rule,Invalid email — no booking,6,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104306,ZCR-104306,,Rebecca,Atkinson,,(029) 206-3605,2025-07-20,,0,0.0,,No DaySmart Record,Qualified,invalid,Prospect Rule,Invalid email — no booking,33,13,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104320,ZCR-104320,,Amanda,Mason,,(075) 014-6880,2026-01-25,,0,0.0,,No DaySmart Record,New,abuse,Prospect Rule,Invalid email — no booking,19,4,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104322,ZCR-104322,,Danielle,Holmes,,(729) 381-4954,2024-07-28,,0,0.0,,No DaySmart Record,Working,spamtrap,Prospect Rule,Invalid email — no booking,31,5,Zoho,Zoho Only — Never Booked,2026-04-14
ZCR-104324,ZCR-104324,,Nancy,Valencia,,(683) 607-6634,2025-02-09,,0,0.0,,No DaySmart Record,Working,invalid,Prospect Rule,Invalid email — no booking,41,21,Zoho,Zoho Only — Never Booked,2026-04-14
